plot_id,forest_reserve_fieldmap,SiteName,SubArea,Management,Beheer,Management_type,plot_unmanaged_since,reserve_unmanaged_since,reserve_establishment_yr,last_commercial_intervention,EUNIS_EEA_category,EUNIS_EEA_foresttype,PNV_Bohn,Habtype,S1_fisheyedate,LAI_1ste,VisSky_1st
844,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,2003,2003,1996,1981-1983,6,6.2,F5a,9130,,2.497,0.101
845,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1993,2003,1996,1981-1983,6,6.2,F5a,9130,,2.721,0.087
846,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.584,0.08
847,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.792,0.076
848,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.91,0.025
849,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.766,0.078
850,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.015,0.089
851,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,2003,2003,1996,1981-1983,6,6.2,F5a,9130,,2.039,0.117
852,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1993,2003,1996,1981-1983,6,6.2,F5a,9130,,3.602,0.034
853,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,4.321,0.029
854,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.43,0.043
855,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.514,0.075
856,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,4.361,0.023
857,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,2003,2003,1996,1981-1983,6,6.2,F5a,9130,,2.612,0.1
858,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.332,0.088
859,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.261,0.094
860,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.537,0.026
861,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.776,0.082
862,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,2003,2003,1996,1981-1983,6,6.2,F5a,9130,,0,0
863,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.423,0.096
864,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.19,0.112
865,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,4.097,0.084
866,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.323,0.093
867,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,1.751,0.182
868,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.761,0.075
869,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.834,0.083
870,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.473,0.083
871,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.209,0.103
872,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.755,0.089
873,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.944,0.09
874,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.976,0.086
875,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.471,0.093
876,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.447,0.082
877,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.321,0.097
878,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.791,0.084
879,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.69,0.081
880,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.515,0.034
881,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.779,0.084
882,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,4.561,0.028
883,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.401,0.086
884,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,4.146,0.027
885,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.243,0.049
886,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.354,0.09
887,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.425,0.043
888,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,3.589,0.043
889,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.44,0.098
890,Bos Terrijst,Bos Ter Rijst,SFR,unmanaged,0-beheer,Non-intervention,1983,2003,1996,1981-1983,6,6.2,F5a,9130,,2.383,0.099
901,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.747,0.062
902,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.673,0.074
903,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.861,0.063
904,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,2.668,0.067
905,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.053,0.061
906,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.399,0.061
907,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.1,0.058
908,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.437,0.069
909,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,1.934,0.143
910,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,3.007,0.069
911,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.394,0.08
912,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.303,0.066
913,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.802,0.058
914,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,2.499,0.072
915,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,2.648,0.065
916,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.097,0.153
917,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,0.903,0.375
918,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,4.896,0.057
919,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.097,0.075
920,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.238,0.062
921,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,3.187,0.053
922,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,3.569,0.059
923,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.573,0.08
924,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,1.207,0.313
925,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.929,0.047
926,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.709,0.06
927,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.672,0.066
928,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,3.054,0.066
929,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,2.483,0.078
930,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.979,0.052
931,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.797,0.064
932,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.684,0.064
933,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.589,0.059
934,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.911,0.052
935,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,3.804,0.066
936,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,2.984,0.055
937,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.747,0.06
938,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.62,0.065
939,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.94,0.053
940,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.924,0.053
941,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.573,0.072
942,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-03T00:00:00Z,2.645,0.069
943,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,4.852,0.066
944,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.049,0.053
945,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.685,0.063
946,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.215,0.1
947,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.584,0.07
948,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.43,0.05
949,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.909,0.059
950,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.579,0.077
951,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.867,0.054
952,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.48,0.085
953,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.934,0.056
954,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.27,0.057
955,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.275,0.061
956,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.713,0.072
957,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.543,0.072
958,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.727,0.071
959,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.73,0.05
960,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.022,0.059
961,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.827,0.058
962,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.959,0.063
963,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.069,0.057
964,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,3.115,0.066
965,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.998,0.05
966,Pruikemakers,Meerdaalwoud,Pruikenmakers SFR,unmanaged,0-beheer,Non-intervention,2002,2002,1995,1993,5,5.1,F3,9160,2006-08-02T00:00:00Z,2.584,0.088
1003,Liedekerke,Liedekerkebos,"SFR (Plot 3 Van Den Meersschaut (1997))
SFR (Plot 3 Van Den Meersschaut (1997))",unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.348,0.125
1004,Liedekerke,Liedekerkebos,SFR (Plot 4 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.855,0.085
1005,Liedekerke,Liedekerkebos,SFR (Plot 5 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.451,0.107
1008,Liedekerke,Liedekerkebos,SFR (Plot 8 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.176,0.133
1009,Liedekerke,Liedekerkebos,SFR (Plot 9 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.255,0.123
1011,Liedekerke,Liedekerkebos,SFR (Plot 11 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,3.315,0.092
1018,Liedekerke,Liedekerkebos,SFR (Plot 18 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.291,0.11
1019,Liedekerke,Liedekerkebos,SFR (Plot 19 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.546,0.107
1022,Liedekerke,Liedekerkebos,SFR (Plot 22 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.151,0.124
1023,Liedekerke,Liedekerkebos,SFR (Plot 23 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.597,0.1
1024,Liedekerke,Liedekerkebos,SFR (Plot 24 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.649,0.111
1026,Liedekerke,Liedekerkebos,SFR (Plot 26 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.04,0.12
1027,Liedekerke,Liedekerkebos,SFR (Plot 27 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.484,0.12
1028,Liedekerke,Liedekerkebos,SFR (Plot 28 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.44,0.114
1029,Liedekerke,Liedekerkebos,SFR (Plot 29 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,3.113,0.107
1032,Liedekerke,Liedekerkebos,SFR (Plot 32 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,2.451,0.116
1035,Liedekerke,Liedekerkebos,SFR (Plot 35 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.769,0.112
1037,Liedekerke,Liedekerkebos,SFR (Plot 37 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.384,0.121
1041,Liedekerke,Liedekerkebos,SFR (Plot 41 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.332,0.094
1044,Liedekerke,Liedekerkebos,SFR (Plot 44 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-18T00:00:00Z,3.29,0.11
1046,Liedekerke,Liedekerkebos,SFR (Plot 46 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.263,0.115
1051,Liedekerke,Liedekerkebos,SFR (Plot 51 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.117,0.117
1052,Liedekerke,Liedekerkebos,SFR (Plot 52 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.355,0.093
1053,Liedekerke,Liedekerkebos,SFR (Plot 53 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.088,0.123
1058,Liedekerke,Liedekerkebos,SFR (Plot 58 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.613,0.092
1059,Liedekerke,Liedekerkebos,SFR (Plot 59 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.49,0.101
1060,Liedekerke,Liedekerkebos,SFR (Plot 60 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.135,0.115
1062,Liedekerke,Liedekerkebos,SFR (Plot 62 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.633,0.107
1063,Liedekerke,Liedekerkebos,SFR (Plot 63 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.025,0.136
1065,Liedekerke,Liedekerkebos,SFR (Plot 65 Van Den Meersschaut (1997)),unmanaged,0-beheer,Non-intervention,1972,1972,2003,late 1960's,6,6.2,F1a,9120,2006-08-11T00:00:00Z,2.148,0.125
1101,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.067,0.119
