plot_id	year	period	moss_cover_min	moss_cover_max	herb_cover_min	herb_cover_max	shrub_cover_min	shrub_cover_max	tree_cover_min	tree_cover_max	waterlayer_cover_min	waterlayer_cover_max	soildisturbance_game_cover_min	soildisturbance_game_cover_max	number_of_species	cumm_herb_coverage_class_average_perc	cumulated_canopy_cover_min	cumulated_canopy_cover_max	subplot_id	moss_cover_mean	herb_cover_mean	shrub_cover_mean	tree_cover_mean	waterlayer_cover_mean	soildisturbance_game_cover_mean	cumulated_canopy_cover_mean
11000	2000	1	0	1	85	95	0	1	85	95	NA	NA	NA	NA	1	90	85	95.05	255514	0.5	90	0.5	90	NA	NA	90.05
11000	2000	1	1	3	55	65	0	1	85	95	NA	NA	NA	NA	4	55	85	95.05	255515	2	60	0.5	90	NA	NA	90.05
11000	2000	1	3	5	95	100	0	1	10	15	NA	NA	NA	NA	4	99	10	15.85	255521	4	97.5	0.5	12.5	NA	NA	12.9375
11000	2000	1	3	5	75	85	0	1	35	45	NA	NA	NA	NA	2	80.5	35	45.55	255522	4	80	0.5	40	NA	NA	40.3
11000	2000	1	3	5	25	35	0	1	75	85	NA	NA	NA	NA	1	30	75	85.15	255523	4	30	0.5	80	NA	NA	80.1
11000	2000	1	1	3	35	45	0	1	65	75	NA	NA	NA	NA	1	40	65	75.25	255524	2	40	0.5	70	NA	NA	70.15
11000	2000	1	3	5	65	75	0	1	75	85	NA	NA	NA	NA	3	71	75	85.15	255525	4	70	0.5	80	NA	NA	80.1
11000	2000	1	5	10	85	95	0	1	NA	NA	NA	NA	NA	NA	6	99.5	NA	NA	255531	7.5	90	0.5	NA	NA	NA	NA
11000	2000	1	1	3	95	100	0	1	NA	NA	NA	NA	NA	NA	3	1.5	NA	NA	255532	2	97.5	0.5	NA	NA	NA	NA
11000	2000	1	3	5	85	95	0	1	5	10	NA	NA	NA	NA	7	96.5	5	10.9	255533	4	90	0.5	7.5	NA	NA	7.9625
11000	2000	1	0	1	95	100	0	1	15	25	NA	NA	NA	NA	3	94.5	15	25.75	255534	0.5	97.5	0.5	20	NA	NA	20.4
11000	2000	1	0	1	95	100	0	1	35	45	NA	NA	NA	NA	3	106.5	35	45.55	255535	0.5	97.5	0.5	40	NA	NA	40.3
11000	2000	1	5	10	95	100	0	1	NA	NA	NA	NA	NA	NA	5	92	NA	NA	255541	7.5	97.5	0.5	NA	NA	NA	NA
11000	2000	1	3	5	95	100	0	1	NA	NA	NA	NA	NA	NA	4	91.5	NA	NA	255542	4	97.5	0.5	NA	NA	NA	NA
11000	2000	1	3	5	95	100	0	1	NA	NA	NA	NA	NA	NA	7	104	NA	NA	255543	4	97.5	0.5	NA	NA	NA	NA
11000	2000	1	3	5	95	100	0	1	10	15	NA	NA	NA	NA	5	95.5	10	15.85	255544	4	97.5	0.5	12.5	NA	NA	12.9375
11000	2000	1	3	5	95	100	0	1	15	25	NA	NA	NA	NA	5	95.5	15	25.75	255545	4	97.5	0.5	20	NA	NA	20.4
11000	2000	1	3	5	95	100	0	1	NA	NA	NA	NA	NA	NA	3	101.5	NA	NA	255551	4	97.5	0.5	NA	NA	NA	NA
11000	2000	1	1	3	95	100	0	1	NA	NA	NA	NA	NA	NA	5	103	NA	NA	255552	2	97.5	0.5	NA	NA	NA	NA
11000	2000	1	1	3	95	100	0	1	5	10	NA	NA	NA	NA	3	98.5	5	10.9	255553	2	97.5	0.5	7.5	NA	NA	7.9625
11000	2000	1	3	5	25	35	0	1	85	95	NA	NA	NA	NA	3	41	85	95.05	255554	4	30	0.5	90	NA	NA	90.05
11000	2000	1	3	5	75	85	0	1	75	85	NA	NA	NA	NA	2	80.5	75	85.15	255555	4	80	0.5	80	NA	NA	80.1
11000	2000	1	3	5	65	75	0	1	25	35	NA	NA	NA	NA	4	71.5	25	35.65	256011	4	70	0.5	30	NA	NA	30.35
11000	2000	1	0	1	85	95	0	1	15	25	NA	NA	NA	NA	4	92	15	25.75	256012	0.5	90	0.5	20	NA	NA	20.4
11000	2000	1	1	3	85	95	0	1	75	85	NA	NA	NA	NA	6	96.5	75	85.15	256013	2	90	0.5	80	NA	NA	80.1
11000	2000	1	0	1	65	75	0	1	95	100	NA	NA	NA	NA	5	81	95	100	256014	0.5	70	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	10	15	0	1	95	100	NA	NA	NA	NA	6	10	95	100	256015	4	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	95	100	0	1	45	55	NA	NA	NA	NA	4	95	45	55.45	256021	2	97.5	0.5	50	NA	NA	50.25
11000	2000	1	1	3	75	85	0	1	55	65	NA	NA	NA	NA	5	82	55	65.35	256022	2	80	0.5	60	NA	NA	60.2
11000	2000	1	1	3	45	55	0	1	75	85	NA	NA	NA	NA	5	55.5	75	85.15	256023	2	50	0.5	80	NA	NA	80.1
11000	2000	1	1	3	95	100	0	1	85	95	NA	NA	NA	NA	6	99.5	85	95.05	256024	2	97.5	0.5	90	NA	NA	90.05
11000	2000	1	1	3	10	15	0	1	95	100	NA	NA	NA	NA	6	10	95	100	256025	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	0	1	95	100	0	1	15	25	NA	NA	NA	NA	2	98	15	25.75	256031	0.5	97.5	0.5	20	NA	NA	20.4
11000	2000	1	1	3	85	95	0	1	25	35	NA	NA	NA	NA	4	98.5	25	35.65	256032	2	90	0.5	30	NA	NA	30.35
11000	2000	1	5	10	75	85	0	1	35	45	NA	NA	NA	NA	4	94.5	35	45.55	256033	7.5	80	0.5	40	NA	NA	40.3
11000	2000	1	0	1	85	95	0	1	75	85	NA	NA	NA	NA	4	92	75	85.15	256034	0.5	90	0.5	80	NA	NA	80.1
11000	2000	1	1	3	75	85	0	1	85	95	NA	NA	NA	NA	4	89	85	95.05	256035	2	80	0.5	90	NA	NA	90.05
11000	2000	1	3	5	95	100	0	1	15	25	NA	NA	NA	NA	4	102.5	15	25.75	256041	4	97.5	0.5	20	NA	NA	20.4
11000	2000	1	1	3	95	100	0	1	35	45	NA	NA	NA	NA	4	95	35	45.55	256042	2	97.5	0.5	40	NA	NA	40.3
11000	2000	1	3	5	35	45	0	1	65	75	NA	NA	NA	NA	4	35	65	75.25	256043	4	40	0.5	70	NA	NA	70.15
11000	2000	1	3	5	95	100	0	1	95	100	NA	NA	NA	NA	5	99	95	100	256044	4	97.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	95	100	0	1	75	85	NA	NA	NA	NA	6	105.5	75	85.15	256045	2	97.5	0.5	80	NA	NA	80.1
11000	2000	1	3	5	85	95	0	1	10	15	NA	NA	NA	NA	3	91	10	15.85	256051	4	90	0.5	12.5	NA	NA	12.9375
11000	2000	1	1	3	75	85	0	1	35	45	NA	NA	NA	NA	3	84.5	35	45.55	256052	2	80	0.5	40	NA	NA	40.3
11000	2000	1	1	3	15	25	0	1	85	95	NA	NA	NA	NA	4	17.5	85	95.05	256053	2	20	0.5	90	NA	NA	90.05
11000	2000	1	1	3	75	85	0	1	35	45	NA	NA	NA	NA	5	115	35	45.55	256054	2	80	0.5	40	NA	NA	40.3
11000	2000	1	0	1	75	85	0	1	75	85	NA	NA	NA	NA	10	121.5	75	85.15	256055	0.5	80	0.5	80	NA	NA	80.1
11000	2000	1	3	5	25	35	0	1	95	100	NA	NA	NA	NA	6	22	95	100	256511	4	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	25	35	0	1	95	100	NA	NA	NA	NA	5	32.5	95	100	256512	4	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	55	65	0	1	95	100	NA	NA	NA	NA	6	57.5	95	100	256513	2	60	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	10	15	0	1	95	100	NA	NA	NA	NA	5	13	95	100	256514	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	25	35	0	1	85	95	NA	NA	NA	NA	9	23.5	85	95.05	256515	2	30	0.5	90	NA	NA	90.05
11000	2000	1	1	3	35	45	0	1	95	100	NA	NA	NA	NA	3	38	95	100	256521	2	40	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	5	28.5	95	100	256522	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	65	75	0	1	95	100	NA	NA	NA	NA	7	88	95	100	256523	2	70	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	75	85	0	1	95	100	NA	NA	NA	NA	7	109.5	95	100	256524	2	80	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	75	85	0	1	45	55	NA	NA	NA	NA	10	88	45	55.45	256525	2	80	0.5	50	NA	NA	50.25
11000	2000	1	1	3	35	45	0	1	95	100	NA	NA	NA	NA	6	51.5	95	100	256531	2	40	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	35	45	0	1	85	95	NA	NA	NA	NA	6	43	85	95.05	256532	4	40	0.5	90	NA	NA	90.05
11000	2000	1	5	10	15	25	0	1	85	95	NA	NA	NA	NA	6	20.5	85	95.05	256533	7.5	20	0.5	90	NA	NA	90.05
11000	2000	1	1	3	10	15	0	1	95	100	NA	NA	NA	NA	7	14	95	100	256534	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	6	18.5	95	100	256535	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	9	30.5	95	100	256541	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	7	26	95	100	256542	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	25	35	0	1	95	100	NA	NA	NA	NA	5	41	95	100	256543	2	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	0	1	15	25	0	1	95	100	NA	NA	NA	NA	7	19	95	100	256544	0.5	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	4	2	95	100	256545	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	10	15	NA	NA	NA	NA	6	22	10	15.85	256551	2	20	0.5	12.5	NA	NA	12.9375
11000	2000	1	1	3	55	65	0	1	75	85	NA	NA	NA	NA	7	73	75	85.15	256552	2	60	0.5	80	NA	NA	80.1
11000	2000	1	1	3	45	55	0	1	85	95	NA	NA	NA	NA	5	49.5	85	95.05	256553	2	50	0.5	90	NA	NA	90.05
11000	2000	1	0	1	3	5	0	1	95	100	NA	NA	NA	NA	5	9.5	95	100	256554	0.5	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	0	1	10	15	0	1	95	100	NA	NA	NA	NA	4	12.5	95	100	256555	0.5	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	25	35	0	1	75	85	NA	NA	NA	NA	14	29.5	75	85.15	257011	2	30	0.5	80	NA	NA	80.1
11000	2000	1	1	3	85	95	0	1	65	75	NA	NA	NA	NA	13	72.5	65	75.25	257012	2	90	0.5	70	NA	NA	70.15
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	9	8	95	100	257013	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	1	3	0	1	95	100	NA	NA	NA	NA	4	2	95	100	257014	4	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	35	45	0	1	95	100	NA	NA	NA	NA	4	35.5	95	100	257015	2	40	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	15	25	0	1	95	100	NA	NA	NA	NA	4	21.5	95	100	257021	4	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	10	15	0	1	95	100	NA	NA	NA	NA	7	14	95	100	257022	4	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	3	5	0	1	95	100	NA	NA	NA	NA	5	6	95	100	257023	2	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	3	5	0	1	85	95	NA	NA	NA	NA	4	5.5	85	95.05	257024	2	4	0.5	90	NA	NA	90.05
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	5	21.5	95	100	257025	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	85	95	NA	NA	NA	NA	5	29	85	95.05	257031	2	20	0.5	90	NA	NA	90.05
11000	2000	1	1	3	15	25	0	1	85	95	NA	NA	NA	NA	9	20	85	95.05	257032	2	20	0.5	90	NA	NA	90.05
11000	2000	1	1	3	3	5	0	1	95	100	NA	NA	NA	NA	2	4.5	95	100	257033	2	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	0	1	15	25	0	1	85	95	NA	NA	NA	NA	8	19.5	85	95.05	257034	0.5	20	0.5	90	NA	NA	90.05
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	7	10.5	95	100	257035	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	8	21.5	95	100	257041	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	25	35	0	1	75	85	NA	NA	NA	NA	6	40	75	85.15	257042	2	30	0.5	80	NA	NA	80.1
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	4	95	100	257043	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	45	55	0	1	45	55	NA	NA	NA	NA	7	60	45	55.45	257044	2	50	0.5	50	NA	NA	50.25
11000	2000	1	1	3	75	85	0	1	15	25	NA	NA	NA	NA	11	74.5	15	25.75	257045	2	80	0.5	20	NA	NA	20.4
11000	2000	1	0	1	15	25	0	1	95	100	NA	NA	NA	NA	6	25.5	95	100	257051	0.5	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	6	24	95	100	257052	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	10	15	0	1	95	100	NA	NA	NA	NA	4	9	95	100	257053	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	55	65	0	1	95	100	NA	NA	NA	NA	8	67.5	95	100	257054	2	60	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	45	55	0	1	75	85	NA	NA	NA	NA	8	64	75	85.15	257055	2	50	0.5	80	NA	NA	80.1
11000	2000	1	0	1	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305511	0.5	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	15	25	1	3	0	1	95	100	NA	NA	NA	NA	2	2.5	95	100	305521	20	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305522	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305523	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305525	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	1	3	0	1	65	75	NA	NA	NA	NA	5	43.5	65	75.25	305531	4	2	0.5	70	NA	NA	70.15
11000	2000	1	5	10	3	5	0	1	95	100	NA	NA	NA	NA	4	3.5	95	100	305532	7.5	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305533	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	NA	NA	0	1	1	3	NA	NA	NA	NA	1	0.5	1	3.97000000000001	305534	2	NA	0.5	2	NA	NA	2.49
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305535	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	85	95	0	1	55	65	NA	NA	NA	NA	4	91.5	55	65.35	305541	2	90	0.5	60	NA	NA	60.2
11000	2000	1	5	10	25	35	0	1	85	95	NA	NA	NA	NA	5	32	85	95.05	305542	7.5	30	0.5	90	NA	NA	90.05
11000	2000	1	5	10	15	25	0	1	75	85	NA	NA	NA	NA	2	1	75	85.15	305543	7.5	20	0.5	80	NA	NA	80.1
11000	2000	1	5	10	15	25	0	1	75	85	NA	NA	NA	NA	2	20.5	75	85.15	305544	7.5	20	0.5	80	NA	NA	80.1
11000	2000	1	3	5	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	305545	4	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	85	95	0	1	55	65	NA	NA	NA	NA	3	94.5	55	65.35	305551	2	90	0.5	60	NA	NA	60.2
11000	2000	1	1	3	85	95	0	1	65	75	NA	NA	NA	NA	2	2.5	65	75.25	305552	2	90	0.5	70	NA	NA	70.15
11000	2000	1	1	3	35	45	0	1	85	95	NA	NA	NA	NA	1	40	85	95.05	305553	2	40	0.5	90	NA	NA	90.05
11000	2000	1	1	3	85	95	0	1	85	95	NA	NA	NA	NA	2	90.5	85	95.05	305554	2	90	0.5	90	NA	NA	90.05
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	1	7.5	95	100	305555	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	306011	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	2	4.5	95	100	306012	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	5	10	0	1	95	100	NA	NA	NA	NA	5	13	95	100	306013	4	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	35	45	0	1	85	95	NA	NA	NA	NA	6	72.5	85	95.05	306014	4	40	0.5	90	NA	NA	90.05
11000	2000	1	5	10	65	75	0	1	85	95	NA	NA	NA	NA	6	81.5	85	95.05	306015	7.5	70	0.5	90	NA	NA	90.05
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	306021	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	3	5	0	1	85	95	NA	NA	NA	NA	5	9.5	85	95.05	306023	2	4	0.5	90	NA	NA	90.05
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	5	13	95	100	306024	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	6	29.5	95	100	306025	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	2	1	95	100	306031	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	3	5	0	1	95	100	NA	NA	NA	NA	1	4	95	100	306032	2	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	2	1	95	100	306033	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	5	10	0	1	95	100	NA	NA	NA	NA	7	14	95	100	306034	4	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	6	17	95	100	306035	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	2	20.5	95	100	306041	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	3	24.5	95	100	306042	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	5	10	0	1	95	100	NA	NA	NA	NA	5	6	95	100	306043	4	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	15	25	0	1	95	100	NA	NA	NA	NA	7	21	95	100	306044	4	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	25	35	0	1	95	100	NA	NA	NA	NA	5	32.5	95	100	306045	4	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	55	65	0	1	65	75	NA	NA	NA	NA	2	54	65	75.25	306051	2	60	0.5	70	NA	NA	70.15
11000	2000	1	1	3	75	85	0	1	65	75	NA	NA	NA	NA	2	74	65	75.25	306052	2	80	0.5	70	NA	NA	70.15
11000	2000	1	1	3	45	55	0	1	75	85	NA	NA	NA	NA	7	57	75	85.15	306053	2	50	0.5	80	NA	NA	80.1
11000	2000	1	1	3	35	45	0	1	95	100	NA	NA	NA	NA	7	50.5	95	100	306054	2	40	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	15	25	0	1	95	100	NA	NA	NA	NA	6	20.5	95	100	306055	4	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	0	1	75	85	0	1	85	95	NA	NA	NA	NA	8	112	85	95.05	306511	0.5	80	0.5	90	NA	NA	90.05
11000	2000	1	1	3	35	45	0	1	45	55	NA	NA	NA	NA	10	39.5	45	55.45	306512	2	40	0.5	50	NA	NA	50.25
11000	2000	1	5	10	65	75	0	1	55	65	NA	NA	NA	NA	12	60	55	65.35	306513	7.5	70	0.5	60	NA	NA	60.2
11000	2000	1	3	5	65	75	0	1	45	55	NA	NA	NA	NA	12	77	45	55.45	306514	4	70	0.5	50	NA	NA	50.25
11000	2000	1	3	5	55	65	0	1	45	55	NA	NA	NA	NA	12	83	45	55.45	306515	4	60	0.5	50	NA	NA	50.25
11000	2000	1	1	3	15	25	0	1	75	85	NA	NA	NA	NA	12	43	75	85.15	306521	2	20	0.5	80	NA	NA	80.1
11000	2000	1	3	5	75	85	0	1	15	25	NA	NA	NA	NA	15	90	15	25.75	306522	4	80	0.5	20	NA	NA	20.4
11000	2000	1	1	3	65	75	0	1	65	75	NA	NA	NA	NA	11	79	65	75.25	306523	2	70	0.5	70	NA	NA	70.15
11000	2000	1	1	3	55	65	0	1	55	65	NA	NA	NA	NA	16	52	55	65.35	306524	2	60	0.5	60	NA	NA	60.2
11000	2000	1	3	5	15	25	0	1	55	65	NA	NA	NA	NA	13	24	55	65.35	306525	4	20	0.5	60	NA	NA	60.2
11000	2000	1	3	5	5	10	0	1	95	100	NA	NA	NA	NA	7	17.5	95	100	306531	4	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	5	10	0	1	85	95	NA	NA	NA	NA	5	16.5	85	95.05	306532	4	7.5	0.5	90	NA	NA	90.05
11000	2000	1	1	3	35	45	0	1	85	95	NA	NA	NA	NA	8	37	85	95.05	306533	2	40	0.5	90	NA	NA	90.05
11000	2000	1	3	5	25	35	0	1	95	100	NA	NA	NA	NA	3	21	95	100	306534	4	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	1	3	0	1	95	100	NA	NA	NA	NA	5	2.5	95	100	306535	4	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	5	10	25	35	0	1	95	100	NA	NA	NA	NA	6	33	95	100	306541	7.5	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	25	35	0	1	95	100	NA	NA	NA	NA	5	39	95	100	306542	2	30	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	10	15	0	1	95	100	NA	NA	NA	NA	4	12.5	95	100	306543	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	0	1	1	3	0	1	95	100	NA	NA	NA	NA	3	1.5	95	100	306544	0.5	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	3	5	1	3	0	1	95	100	NA	NA	NA	NA	3	1.5	95	100	306545	4	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	45	55	0	1	95	100	NA	NA	NA	NA	7	60.5	95	100	306551	2	50	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	4	16	95	100	306552	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	55	65	0	1	95	100	NA	NA	NA	NA	3	54.5	95	100	306553	2	60	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	4	9	95	100	306554	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	4	5.5	95	100	306555	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	10	15	55	65	0	1	35	45	NA	NA	NA	NA	11	61	35	45.55	307011	12.5	60	0.5	40	NA	NA	40.3
11000	2000	1	1	3	5	10	0	1	95	100	NA	NA	NA	NA	6	13.5	95	100	307012	2	7.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	5	10	5	10	0	1	85	95	NA	NA	NA	NA	8	11	85	95.05	307013	7.5	7.5	0.5	90	NA	NA	90.05
11000	2000	1	5	10	10	15	0	1	85	95	NA	NA	NA	NA	8	14.5	85	95.05	307014	7.5	12.5	0.5	90	NA	NA	90.05
11000	2000	1	1	3	10	15	0	1	85	95	NA	NA	NA	NA	9	11.5	85	95.05	307015	2	12.5	0.5	90	NA	NA	90.05
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	3	1.5	95	100	307021	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	2	1	95	100	307023	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	3	5	0	1	95	100	NA	NA	NA	NA	6	3	95	100	307024	2	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	15	25	0	1	85	95	NA	NA	NA	NA	8	21	85	95.05	307025	2	20	0.5	90	NA	NA	90.05
11000	2000	1	1	3	3	5	0	1	95	100	NA	NA	NA	NA	4	12.5	95	100	307031	2	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	307033	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	45	55	0	1	85	95	NA	NA	NA	NA	11	56	85	95.05	307034	2	50	0.5	90	NA	NA	90.05
11000	2000	1	10	15	75	85	0	1	35	45	NA	NA	NA	NA	10	78	35	45.55	307035	12.5	80	0.5	40	NA	NA	40.3
11000	2000	1	3	5	15	25	0	1	75	85	NA	NA	NA	NA	5	14.5	75	85.15	307041	4	20	0.5	80	NA	NA	80.1
11000	2000	1	1	3	1	3	0	1	95	100	NA	NA	NA	NA	1	0.5	95	100	307042	2	2	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	3	5	0	1	95	100	NA	NA	NA	NA	7	3.5	95	100	307043	2	4	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	55	65	0	1	75	85	NA	NA	NA	NA	11	73.5	75	85.15	307044	2	60	0.5	80	NA	NA	80.1
11000	2000	1	3	5	5	10	0	1	10	15	NA	NA	NA	NA	14	84.5	10	15.85	307045	4	7.5	0.5	12.5	NA	NA	12.9375
11000	2000	1	1	3	10	15	0	1	95	100	NA	NA	NA	NA	5	13	95	100	307051	2	12.5	0.5	97.5	NA	NA	97.5125
11000	2000	1	1	3	65	75	0	1	25	35	NA	NA	NA	NA	11	58	25	35.65	307052	2	70	0.5	30	NA	NA	30.35
11000	2000	1	5	10	65	75	0	1	35	45	NA	NA	NA	NA	14	66	35	45.55	307053	7.5	70	0.5	40	NA	NA	40.3
11000	2000	1	1	3	15	25	0	1	95	100	NA	NA	NA	NA	10	26	95	100	307054	2	20	0.5	97.5	NA	NA	97.5125
11000	2000	1	5	10	85	95	0	1	10	15	NA	NA	NA	NA	12	98.5	10	15.85	307055	7.5	90	0.5	12.5	NA	NA	12.9375
11000	2000	1	1	3	10	15	0	1	85	95	NA	NA	NA	NA	5	13	85	95.05	307511	2	12.5	0.5	90	NA	NA	90.05
11000	2000	1	5	10	65	75	0	1	45	55	NA	NA	NA	NA	11	65	45	55.45	307512	7.5	70	0.5	50	NA	NA	50.25
11000	2000	1	3	5	45	55	0	1	75	85	NA	NA	NA	NA	13	36	75	85.15	307513	4	50	0.5	80	NA	NA	80.1
