forest_reserve,plot_id,plottype,plottype_txt,survey_trees,survey_deadw,survey_lis,survey_reg,survey_veg,data_processed,period,survey_number,year_dendro,rA1_m,rA2_m,rA3_m,rA4_m,LengthCoreArea_m,WidthCoreArea_m,CoreArea_ha,TresHoldDBH_A3_alive_mm,TresHoldDBH_A3_dead_mm,TresHoldDBH_A4_alive_mm,TresHoldDBH_A4_dead_mm,TresHoldDBH_CoreArea_dead_mm,TresHoldDBH_CoreArea_alive_mm,plotsize_dendro,plotsize_veg,TresHoldDiam_Logs_A4_mm,TresHoldDiam_Logs_CoreArea_mm
Heirnisse,737,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,738,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,739,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,740,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,741,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,742,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,743,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,744,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,745,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,746,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,747,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,748,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,749,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,750,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,751,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,752,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,753,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,754,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,755,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,756,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,757,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,758,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,759,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,760,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,761,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,762,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,763,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,764,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,765,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,766,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,767,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Heirnisse,768,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,801,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,802,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,803,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,804,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,805,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,806,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,807,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,808,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,809,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,810,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,811,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,812,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,813,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,814,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,815,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,816,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,817,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,818,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,819,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,820,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,821,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,822,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,823,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,824,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,825,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,826,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,827,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,828,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,829,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,830,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,831,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,832,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Jansheideberg,833,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2013,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,841,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,842,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,843,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,844,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,845,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,846,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,847,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,848,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,849,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,850,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,851,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,852,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,853,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,854,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,855,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,856,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,857,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,858,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,859,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,860,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,861,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,862,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,863,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,864,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,865,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,866,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,867,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,868,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,869,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,870,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,871,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
Bos Terrijst,872,CP,circular nested plots,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,2014,2.25,4.5,9,18,,,,50,50,400,100,,,Radius: r1 = 2.25 m / r2 = 4.50 m / r3 = 9.00 m / r4 = 18.00 m,16 x 16 m,100,
