plottype,plot_id,subplot_id,period,year,height_class,number_of_tree_species,approx_nr_regeneration_ha,approx_rubbing_damage_perc,rubbing_damage_number_ha,mean_number_of_regeneration_ha,lci_number_of_regeneration_ha,uci_number_of_regeneration_ha
CA,171200,20,2,2014,3000,3,700,14.285714285714286,100,700.000000015,700.0000000016341,700.0000000283658
CA,171200,21,2,2014,1000,4,11000,0,0,10824.59345115748,9399.680917585452,12465.510734904816
CA,171200,21,2,2014,2000,1,3000,0,0,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,171200,21,2,2014,3000,1,300,33.333333333333336,100,300.00000000500006,300.00000000000006,300.00000001000006
CA,171200,21,2,2014,4000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,22,2,2014,1000,6,14700,0,0,14339.25590645712,12487.277596814714,16465.899661213105
CA,171200,22,2,2014,2000,2,1600,0,0,1583.2396974308742,1363.4441190177783,1838.4676750278472
CA,171200,22,2,2014,3000,2,300,0,0,300.00000001000006,300.0000000016148,300.00000001838526
CA,171200,23,2,2014,1000,4,2700,0,0,2674.064132703556,2299.445365019595,3109.7146705856553
CA,171200,23,2,2014,2000,2,400,0,0,416.2277660297436,331.0137588276933,523.3787073615046
CA,171200,23,2,2014,3000,2,500,0,0,500.0000000099999,500.0000000024884,500.00000001751147
CA,171200,23,2,2014,4000,1,200,50,100,200.000000005,200,200.00000001
CA,171200,24,2,2014,1000,5,4300,0,0,4189.09978452747,3703.8431783109813,4737.93196955238
CA,171200,24,2,2014,2000,2,600,0,0,632.455532049487,457.4429685621371,874.4259448938617
CA,171200,24,2,2014,3000,1,300,0,0,300.00000000500006,300.00000000000006,300.00000001000006
CA,171200,24,2,2014,4000,2,1700,94.11764705882354,1600,1700.0000000100001,1699.9999999674174,1700.0000000525833
CA,171200,25,2,2014,1000,3,6100,0,0,6050.663142333627,5023.682125347026,7287.58777894723
CA,171200,25,2,2014,2000,4,1500,0,0,1507.0522013024251,1266.2316817610483,1793.6735987301624
CA,171200,25,2,2014,3000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,171200,25,2,2014,4000,1,1000,100,1000,1000.0000000050003,1000.0000000000001,1000.0000000100001
CA,171200,26,2,2014,1000,4,4900,0,0,4797.742812700406,4093.622685525024,5622.974530166358
CA,171200,26,2,2014,2000,3,1200,0,0,1190.8244352776821,999.8021876905642,1418.3434014382221
CA,171200,26,2,2014,3000,2,500,0,0,500.0000000099999,499.99999999711525,500.0000000228846
CA,171200,26,2,2014,4000,1,100,100,100,100.000000005,100,100.00000001
CA,171200,27,2,2014,1000,6,11700,0,0,33387.54936546456,26699.20550058496,41751.37168807927
CA,171200,27,2,2014,2000,3,3200,0,0,3098.275349254787,2782.786549634338,3449.5316002807463
CA,171200,27,2,2014,3000,2,400,50,200,400.00000001,399.9999999994591,400.0000000205409
CA,171200,27,2,2014,4000,3,700,85.71428571428571,600,700.0000000149998,699.9999999983365,700.0000000316631
CA,171200,28,2,2014,1000,5,10900,0,0,32612.952696216642,25062.15588981652,42438.67479883635
CA,171200,28,2,2014,2000,2,10400,0,0,32096.724930181874,17313.975875075375,59501.05040441926
CA,171200,28,2,2014,3000,2,1000,10,100,1000.0000000100001,1000.0000000009336,1000.0000000190666
CA,171200,28,2,2014,4000,2,400,25,100,400.00000001,399.9999999994591,400.0000000205409
CA,171200,29,2,2014,1000,3,10700,0,0,32412.952696206634,20897.7296367515,50273.37996750168
CA,171200,29,2,2014,2000,3,1900,0,0,1899.467463455618,1582.851406083294,2279.4158888573893
CA,171200,29,2,2014,3000,3,900,11.11111111111111,100,900.0000000149997,899.9999999936784,900.0000000363211
CA,171200,29,2,2014,4000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,30,2,2014,1000,3,10500,0,0,32196.7249301869,21335.480218200588,48587.09931196228
CA,171200,30,2,2014,2000,2,400,0,0,416.2277660297436,331.0137588276933,523.3787073615046
CA,171200,30,2,2014,3000,3,500,20,100,500.0000000149999,500.0000000047938,500.00000002520613
CA,171200,30,2,2014,4000,1,100,100,100,100.000000005,100,100.00000001
CA,171200,31,2,2014,1000,5,5200,0,0,5113.97057872515,4372.760212439927,5980.820765260685
CA,171200,31,2,2014,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,171200,31,2,2014,3000,1,200,0,0,200.000000005,200,200.00000001
CA,171200,31,2,2014,4000,1,100,100,100,100.000000005,100,100.00000001
CA,171200,32,2,2014,1000,3,11900,0,0,33579.96462760775,21989.052048428613,51280.701956043136
CA,171200,32,2,2014,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,171200,32,2,2014,3000,1,500,0,0,500.0000000049999,499.9999999999999,500.0000000099999
CA,171200,32,2,2014,4000,1,300,66.66666666666667,200,300.00000000500006,300.00000000000006,300.00000001000006
CA,171200,33,2,2014,1000,5,4000,0,0,3946.958647324018,3325.6235735762266,4684.379401043709
CA,171200,33,2,2014,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,171200,33,2,2014,3000,1,200,0,0,200.000000005,200,200.00000001
CA,171200,33,2,2014,4000,2,600,83.33333333333333,500,600.00000001,599.9999999947029,600.0000000252971
CA,171200,34,2,2014,1000,3,11000,0,0,32655.093833410097,22076.752334115678,48302.174936345
CA,171200,34,2,2014,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,171200,34,2,2014,3000,1,200,0,0,200.000000005,200,200.00000001
CA,171200,34,2,2014,4000,2,900,77.77777777777777,700,900.0000000100001,899.9999999982998,900.0000000217003
CA,171200,35,2,2014,1000,4,10800,0,0,32512.952696211636,23393.316426369267,45187.78243150368
CA,171200,35,2,2014,3000,1,400,0,0,400.000000005,400,400.00000001
CA,171200,35,2,2014,4000,1,1600,87.5,1400,1600.000000005,1599.9999999999998,1600.0000000100001
CA,171200,36,2,2014,1000,2,11600,0,0,33263.73686158302,18396.17534510132,60147.07781589384
CA,171200,36,2,2014,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,171200,36,2,2014,3000,1,400,25,100,400.000000005,400,400.00000001
CA,171200,36,2,2014,4000,2,200,0,0,200.00000001,200.00000000292889,200.00000001707105
CA,171200,37,2,2014,1000,6,11200,0,0,32929.18046224137,26101.58507057551,41542.72328607477
CA,171200,37,2,2014,2000,3,1900,5.2631578947368425,100,1899.467463455618,1582.851406083294,2279.4158888573893
CA,171200,37,2,2014,3000,2,700,28.571428571428573,200,700.0000000099999,700.0000000005758,700.000000019424
CA,171200,37,2,2014,4000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,38,2,2014,1000,4,12000,0,0,33679.96462761275,24516.94379341457,46267.59464293172
CA,171200,38,2,2014,2000,3,1900,0,0,1899.467463455618,1582.851406083294,2279.4158888573893
CA,171200,38,2,2014,3000,3,1200,41.666666666666664,500,1200.0000000150003,1200.0000000026469,1200.0000000273535
CA,171200,38,2,2014,4000,2,400,75,300,400.00000001,400.0000000029289,400.00000001707105
CA,171200,39,2,2014,1000,6,13700,0,0,35295.00027944168,28534.19371630106,43657.692139873645
CA,171200,39,2,2014,2000,3,1200,0,0,1190.8244352776821,999.8021876905642,1418.3434014382221
CA,171200,39,2,2014,3000,3,1500,6.666666666666667,100,1500.0000000149998,1499.9999999869717,1500.0000000430282
CA,171200,39,2,2014,4000,2,400,50,200,400.00000001,400.0000000029289,400.00000001707105
CA,171200,40,2,2014,1000,6,14100,0,0,35721.573228266825,29012.383732663744,43982.28031383036
CA,171200,40,2,2014,2000,2,900,0,0,874.596669252938,769.7427935731275,993.733673449018
CA,171200,40,2,2014,3000,3,800,0,0,800.0000000150001,800.0000000005558,800.0000000294443
CA,171200,40,2,2014,4000,3,400,100,400,400.000000015,400.000000005,400.000000025
CA,171200,41,2,2014,1000,4,7800,0,0,7596.018161940195,6357.537640974497,9075.760958873538
CA,171200,41,2,2014,2000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,41,2,2014,3000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,41,2,2014,4000,1,300,66.66666666666667,200,300.00000000500006,300.00000000000006,300.00000001000006
CA,171200,42,2,2014,1000,4,9000,0,0,8763.030093341327,7501.917440904641,10236.142562446765
CA,171200,42,2,2014,2000,3,1700,0,0,1683.239697435874,1523.607423057712,1859.5970563978356
CA,171200,42,2,2014,3000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,171200,42,2,2014,4000,2,300,66.66666666666667,200,300.00000001000006,300.0000000016148,300.00000001838526
CA,171200,43,2,2014,1000,7,15900,0,0,37452.836646110474,30949.68039261881,45322.43806869065
CA,171200,43,2,2014,2000,3,1200,0,0,1190.8244352776821,999.8021876905642,1418.3434014382221
CA,171200,43,2,2014,4000,1,100,100,100,100.000000005,100,100.00000001
CA,171200,44,2,2014,1000,6,8500,0,0,8254.387065173389,7466.614465086958,9125.274398496513
CA,171200,44,2,2014,2000,2,600,0,0,632.455532049487,457.4429685621371,874.4259448938617
CA,171200,44,2,2014,3000,2,400,25,100,400.00000001,400.0000000029289,400.00000001707105
CA,171200,44,2,2014,4000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,45,2,2014,1000,3,3300,0,0,3282.7071608764923,2666.789582617067,4040.8761059785447
CA,171200,45,2,2014,2000,4,800,0,0,832.4555320594872,707.969460574494,978.8306578847505
CA,171200,45,2,2014,3000,2,300,0,0,300.00000001000006,300.0000000016148,300.00000001838526
CA,171200,45,2,2014,4000,2,300,33.333333333333336,100,300.00000001000006,300.0000000016148,300.00000001838526
CA,171200,46,2,2014,1000,3,6000,0,0,5864.754744096536,4912.53676090824,7001.545206156127
CA,171200,46,2,2014,2000,1,300,0,0,316.2277660247436,200.00000000999995,499.9999999999999
CA,171200,46,2,2014,3000,2,500,0,0,500.0000000099999,499.99999999711525,500.0000000228846
CA,171200,46,2,2014,4000,2,200,50,100,200.00000001,200.00000000292889,200.00000001707105
CA,171200,47,2,2014,1000,3,5300,0,0,5156.111715918601,4352.469965007185,6108.138192974105
CA,171200,47,2,2014,2000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,47,2,2014,3000,1,200,0,0,200.000000005,200,200.00000001
CA,171200,47,2,2014,4000,2,500,40,200,500.0000000099999,500.0000000024884,500.00000001751147
CA,171200,48,2,2014,1000,4,11300,0,0,32971.321599434814,24058.341810172402,45186.32483447814
CA,171200,48,2,2014,2000,1,1500,0,0,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,171200,48,2,2014,3000,2,500,0,0,500.0000000099999,499.99999999711525,500.0000000228846
CA,171200,48,2,2014,4000,2,200,0,0,200.00000001,200.00000000292889,200.00000001707105
CA,171200,49,2,2014,1000,4,11300,0,0,32971.321599434814,24058.341810172402,45186.32483447814
CA,171200,49,2,2014,2000,2,1800,0,0,1799.467463450618,1368.851795092969,2365.5469230673566
CA,171200,49,2,2014,3000,1,100,0,0,100.000000005,100,100.00000001
CA,171200,49,2,2014,4000,2,300,33.333333333333336,100,300.00000001000006,300.0000000016148,300.00000001838526
CA,171200,50,2,2014,1000,4,9900,0,0,9709.717139368673,8356.653694398654,11281.861182035505
CA,171200,50,2,2014,2000,3,1700,0,0,1683.239697435874,1523.607423057712,1859.5970563978356
CA,171200,50,2,2014,3000,3,1500,6.666666666666667,100,1500.0000000149998,1499.9999999891093,1500.0000000408907
CA,171200,50,2,2014,4000,1,100,100,100,100.000000005,100,100.00000001
CP,841,1,2,2015,1000,3,32695.533988260973,0,0,32443.01573480436,30448.08510994222,34568.65238546889
CP,841,1,2,2015,2000,1,1886.280807015056,0,0,1988.3145523257388,1257.520538072913,3143.801345025093
CP,841,1,2,2015,3000,1,157.19006725125467,0,0,157.1900672591142,157.19006725125467,157.19006726697367
CP,841,1,2,2015,4000,2,471.570201753764,0,0,471.5702017694831,471.5702017563023,471.5702017826638
CP,842,1,2,2015,1000,6,80481.3144326424,0,0,78329.18349525963,71546.17114963589,85755.26668229367
CP,842,1,2,2015,2000,5,8173.883497065243,0,0,8582.01847833941,7144.987010195072,10308.072087110528
CP,843,1,2,2015,1000,4,53444.62286542659,0,0,52353.58196263318,45965.042249266706,59630.04514287978
CP,844,1,2,2015,1000,7,44641.97909935633,0,0,43668.87195988546,38317.86415762468,49767.13656075249
CP,844,1,2,2015,2000,5,15719.006725125468,0,0,15919.725837537831,13436.381407853276,18862.047976268426
CP,844,1,2,2015,3000,4,2043.4708742663108,0,0,2043.4708742977487,2043.4708742677255,2043.470874327772
CP,844,1,2,2015,4000,3,628.7602690050187,0,0,628.7602690285972,628.7602690128782,628.7602690443163
CP,845,1,2,2015,1000,1,9431.40403507528,0,0,9326.021911524154,6916.3629591180825,12575.205380100371
CP,845,1,2,2015,2000,1,5030.08215204015,0,0,4870.356101267252,3772.561614092987,6287.602690050188
CP,845,1,2,2015,3000,2,1100.3304707587827,0,0,1100.3304707745015,1100.33047076304,1100.3304707859631
CP,846,1,2,2015,1000,5,76079.99254960725,0,0,212394.99646240962,164747.95988051355,273822.1132145432
CP,847,1,2,2015,1000,3,52815.86259642157,0,0,51724.82169359674,43485.12130502174,61525.8069643561
CP,847,1,2,2015,2000,2,1257.5205380100374,0,0,1257.5205380729135,1257.520538028453,1257.5205381173735
CP,847,1,2,2015,3000,2,314.38013450250935,0,0,314.3801345182284,314.38013450711327,314.38013452934337
CP,848,1,2,2015,1000,4,16976.527263135504,0,0,16813.4528341536,14457.99886272064,19552.650328062897
CP,849,1,2,2015,2000,1,628.7602690050187,0,0,628.7602690364567,628.7602690050187,628.7602690678947
CP,849,1,2,2015,4000,2,314.38013450250935,50,157.19006725125467,314.3801345182284,314.38013450711327,314.38013452934337
CP,850,1,2,2015,1000,2,11317.684842090337,0,0,11314.336463849892,8606.79622910658,14873.619196918255
CP,850,1,2,2015,2000,1,628.7602690050187,0,0,628.7602690364567,628.7602690050187,628.7602690678947
CP,851,1,2,2015,1000,2,32066.773719255954,0,0,31814.2554657679,28925.436118958638,34991.58480026337
CP,851,1,2,2015,3000,5,2986.6112777738385,0,0,2986.611277813136,2986.611277779658,2986.611277846613
CP,852,1,2,2015,1000,3,11946.445111095354,0,0,11943.096732886348,9952.34075883904,14332.06147452286
CP,853,1,2,2015,1000,3,64762.30770751693,0,0,63304.124885025936,54225.40232545804,73902.85835790909
CP,854,1,2,2015,1000,2,11317.684842090337,0,0,11314.336463849892,8606.79622910658,14873.619196918255
CP,855,1,2,2015,1000,5,95571.56088876283,0,0,231348.9943590801,175264.3313025884,305380.7742463753
CP,855,1,2,2015,2000,2,11317.684842090337,0,0,11314.336463849892,8606.79622910658,14873.619196918255
CP,856,1,2,2015,1000,4,78595.03362562733,0,0,214648.27774231453,158544.133806764,290606.0415574716
CP,856,1,2,2015,2000,2,1257.5205380100374,0,0,1257.5205380729135,1257.520538028453,1257.5205381173735
CP,857,1,2,2015,1000,2,65391.06797652195,0,0,201811.45401281246,108863.40128758796,374118.96458363824
CP,857,1,2,2015,3000,1,157.19006725125467,0,0,157.1900672591142,157.19006725125467,157.19006726697367
CP,857,1,2,2015,4000,1,471.570201753764,0,0,497.0786380814347,314.38013451822826,785.9503362562732
CP,858,1,2,2015,1000,3,73564.95147358719,0,0,209777.92164104737,141339.683464185,311354.7117797853
CP,858,1,2,2015,2000,1,628.7602690050187,0,0,628.7602690364567,628.7602690050187,628.7602690678947
CP,859,1,2,2015,1000,5,77337.51308761729,0,0,213754.5507456989,163167.49982326856,280025.1766680548
CP,859,1,2,2015,4000,1,471.570201753764,0,0,471.5702017616236,471.5702017537641,471.5702017694831
CP,860,1,2,2015,1000,5,37725.61614030112,0,0,37779.19912274512,32090.13170249379,44476.84726221021
CP,860,1,2,2015,2000,1,1886.280807015056,0,0,1988.3145523257388,1257.520538072913,3143.801345025093
CP,861,1,2,2015,1000,3,73564.95147358719,0,0,209777.92164104737,141339.683464185,311354.7117797853
CP,861,1,2,2015,2000,2,1257.5205380100374,0,0,1257.5205380729135,1257.520538028453,1257.5205381173735
CP,862,1,2,2015,1000,1,9431.40403507528,0,0,9326.021911524154,6916.3629591180825,12575.205380100371
CP,863,1,2,2015,1000,3,13203.965649105392,0,0,13302.651016175632,10486.775322562511,16874.636731982275
CP,864,1,2,2015,1000,2,5658.8424210451685,0,0,5499.116370303707,4839.836859517142,6248.2025183715
CP,864,1,2,2015,2000,2,3772.561614030112,0,0,3976.629104651477,2876.219639675836,5498.042923364322
CP,864,1,2,2015,3000,3,628.7602690050187,0,0,628.7602690285972,628.7602690128782,628.7602690443163
CP,864,1,2,2015,4000,1,157.19006725125467,0,0,157.1900672591142,157.19006725125467,157.19006726697367
CP,865,1,2,2015,1000,3,73564.95147358719,0,0,209777.92164104737,141339.683464185,311354.7117797853
CP,865,1,2,2015,3000,1,157.19006725125467,0,0,157.1900672591142,157.19006725125467,157.19006726697367
CP,865,1,2,2015,4000,2,943.140403507528,0,0,943.1404035232471,943.1404034992015,943.1404035472925
CP,866,1,2,2015,1000,4,115063.12922791841,0,0,250188.40687079434,186615.4106710263,335418.3810837036
CP,866,1,2,2015,2000,3,4401.321883035131,0,0,4605.3893736879345,3710.8294535236414,5715.598506726852
CP,866,1,2,2015,3000,1,5344.462286542659,0,0,5344.462286550521,5344.46228654266,5344.4622865583815
CP,866,1,2,2015,4000,2,471.570201753764,0,0,471.5702017694831,471.5702017563023,471.5702017826638
CP,867,1,2,2015,1000,6,77337.51308761729,0,0,75447.14194631812,67550.56139582046,84266.82340230071
CP,867,1,2,2015,2000,2,10060.1643040803,0,0,9954.782180560609,8572.79491046929,11559.554299075406
CP,867,1,2,2015,3000,2,314.38013450250935,0,0,314.3801345182284,314.38013450711327,314.38013452934337
CP,868,1,2,2015,1000,7,108146.76626886321,0,0,243995.18195015137,202633.30888817678,293799.9144441801
CP,868,1,2,2015,2000,4,12575.205380100373,0,0,12571.857001922808,10964.924563870482,14414.288721837343
CP,868,1,2,2015,3000,3,2043.4708742663108,0,0,2043.47087428989,2043.4708742516602,2043.4708743281196
CP,869,1,2,2015,1000,5,118206.93057294351,0,0,253536.2757064093,193941.71107178088,331443.10599221796
CP,869,1,2,2015,2000,4,43384.45856134629,0,0,41945.52413513904,36810.68004158632,47796.64469615463
CP,869,1,2,2015,3000,4,5187.272219291404,0,0,5187.272219322844,5187.272219255394,5187.272219390294
CP,870,1,2,2015,1000,7,66648.58851453198,0,0,65656.23297880881,57873.19565608088,74485.96677786327
CP,870,1,2,2015,2000,3,8802.643766070261,0,0,8846.98520591873,7014.151481706196,11158.747774107931
CP,870,1,2,2015,3000,1,2043.4708742663108,0,0,2043.4708742741705,2043.4708742663108,2043.4708742820303
CP,870,1,2,2015,4000,2,314.38013450250935,100,314.38013450250935,314.3801345182284,314.38013450711327,314.38013452934337
CP,871,1,2,2015,1000,4,24521.650491195727,0,0,24188.147539394882,19526.110879654312,29963.28787608998
CP,871,1,2,2015,2000,3,11946.445111095354,0,0,11729.026754860239,9656.16238750562,14246.867761278856
CP,871,1,2,2015,3000,3,9588.594102326535,0,0,9588.594102350118,9588.59410229626,9588.594102403975
CP,872,1,2,2015,1000,1,628.7602690050187,0,0,628.7602690364567,628.7602690050187,628.7602690678947
CP,872,1,2,2015,2000,5,17605.287532140523,0,0,17442.213103190054,15458.331247968476,19680.701173813744
CP,872,1,2,2015,3000,4,5187.272219291404,0,0,5187.272219322844,5187.272219283333,5187.272219362356
CP,872,1,2,2015,4000,1,157.19006725125467,0,0,157.1900672591142,157.19006725125467,157.19006726697367
CP,873,1,2,2015,1000,3,13203.965649105392,0,0,13302.651016175632,10486.775322562511,16874.636731982275
CP,873,1,2,2015,2000,5,4401.321883035131,0,0,4503.355628471565,4109.057736030171,4935.4896473369045
CP,873,1,2,2015,3000,3,2829.4212105225843,0,0,2829.4212105461634,2829.4212104963412,2829.421210595985
CP,873,1,2,2015,4000,2,471.570201753764,0,0,471.5702017694831,471.5702017563023,471.5702017826638
CP,874,1,2,2015,1000,2,10060.1643040803,0,0,9954.782180560609,8572.79491046929,11559.554299075406
CP,874,1,2,2015,2000,2,32066.773719255954,0,0,31814.2554657679,28925.436118958638,34991.58480026337
CP,874,1,2,2015,3000,3,12418.015312849118,0,0,12418.0153128727,12418.015312654517,12418.015313090884
CP,875,1,2,2015,1000,2,6916.3629590552055,0,0,6858.670653592992,5276.421321318303,8915.391753193911
CP,875,1,2,2015,2000,2,11317.684842090337,0,0,11314.336463849892,8606.79622910658,14873.619196918255
CP,875,1,2,2015,3000,4,8802.643766070261,0,0,8802.643766101703,8802.643765985562,8802.643766217843
CP,876,1,2,2015,1000,2,11317.684842090337,0,0,11314.336463849892,8606.79622910658,14873.619196918255
CP,876,1,2,2015,2000,1,628.7602690050187,0,0,628.7602690364567,628.7602690050187,628.7602690678947
