plot_id	year	period	height_class	species	rubbing_damage_perc	subplot_id	approx_nr_regeneration_ha	mean_number_of_regeneration_ha	lci_number_of_regeneration_ha	uci_number_of_regeneration_ha
11000	2000	1	4000	7	NA	355054	500	500.000000005	500	500.00000001
11000	2000	1	NA	NA	NA	355055	0	0	0	NA
11000	2000	1	NA	NA	NA	355511	0	0	0	NA
11000	2000	1	5000	16	NA	355512	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	355513	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	355514	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	355515	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	355521	0	0	0	NA
11000	2000	1	NA	NA	NA	355522	0	0	0	NA
11000	2000	1	5000	7	NA	355523	200	200.000000005	200	200.00000001
11000	2000	1	5000	87	NA	355523	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	355524	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	355525	400	400.000000005	400	400.00000001
11000	2000	1	NA	NA	NA	355531	0	0	0	NA
11000	2000	1	NA	NA	NA	355532	0	0	0	NA
11000	2000	1	4000	7	NA	355533	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	355534	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	355535	600	600.000000005	600	600.00000001
11000	2000	1	4000	87	NA	355535	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	355541	0	0	0	NA
11000	2000	1	NA	NA	NA	355542	0	0	0	NA
11000	2000	1	5000	7	NA	355543	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	355544	0	0	0	NA
11000	2000	1	NA	NA	NA	355545	0	0	0	NA
11000	2000	1	NA	NA	NA	355551	0	0	0	NA
11000	2000	1	NA	NA	NA	355552	0	0	0	NA
11000	2000	1	NA	NA	NA	355553	0	0	0	NA
11000	2000	1	NA	NA	NA	355554	0	0	0	NA
11000	2000	1	4000	7	NA	355555	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	356011	0	0	0	NA
11000	2000	1	NA	NA	NA	356012	0	0	0	NA
11000	2000	1	4000	7	NA	356013	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	356014	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	356015	300	300.000000005	300	300.00000001
11000	2000	1	NA	NA	NA	356021	0	0	0	NA
11000	2000	1	4000	7	NA	356022	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	356023	700	700.000000005	700	700.00000001
11000	2000	1	4000	7	NA	356024	500	500.000000005	500	500.00000001
11000	2000	1	4000	7	NA	356025	900	900.000000005	900	900.00000001
11000	2000	1	NA	NA	NA	356031	0	0	0	NA
11000	2000	1	5000	16	NA	356032	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	356033	700	700.000000005	700	700.00000001
11000	2000	1	4000	7	NA	356034	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	356035	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	356041	0	0	0	NA
11000	2000	1	NA	NA	NA	356042	0	0	0	NA
11000	2000	1	4000	7	NA	356043	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	356044	300	300.000000005	300	300.00000001
11000	2000	1	NA	NA	NA	356045	0	0	0	NA
11000	2000	1	NA	NA	NA	356051	0	0	0	NA
11000	2000	1	NA	NA	NA	356052	0	0	0	NA
11000	2000	1	4000	7	NA	356053	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	356054	400	400.000000005	400	400.00000001
11000	2000	1	4000	7	NA	356055	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	356511	0	0	0	NA
11000	2000	1	NA	NA	NA	356512	0	0	0	NA
11000	2000	1	NA	NA	NA	356513	0	0	0	NA
11000	2000	1	5000	6	NA	356514	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	356515	0	0	0	NA
11000	2000	1	4000	7	NA	356521	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	356522	0	0	0	NA
11000	2000	1	NA	NA	NA	356523	0	0	0	NA
11000	2000	1	NA	NA	NA	356524	0	0	0	NA
11000	2000	1	3000	16	NA	356525	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	356531	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	356532	0	0	0	NA
11000	2000	1	NA	NA	NA	356533	0	0	0	NA
11000	2000	1	NA	NA	NA	356534	0	0	0	NA
11000	2000	1	NA	NA	NA	356535	0	0	0	NA
11000	2000	1	5000	7	NA	356541	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	356542	0	0	0	NA
11000	2000	1	NA	NA	NA	356543	0	0	0	NA
11000	2000	1	NA	NA	NA	356544	0	0	0	NA
11000	2000	1	NA	NA	NA	356545	0	0	0	NA
11000	2000	1	4000	7	NA	356551	100	100.000000005	100	100.00000001
11000	2000	1	5000	7	NA	356552	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	356553	0	0	0	NA
11000	2000	1	NA	NA	NA	356554	0	0	0	NA
11000	2000	1	5000	7	NA	356555	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	357011	0	0	0	NA
11000	2000	1	4000	7	NA	357012	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	357013	0	0	0	NA
11000	2000	1	NA	NA	NA	357014	0	0	0	NA
11000	2000	1	NA	NA	NA	357015	0	0	0	NA
11000	2000	1	NA	NA	NA	357021	0	0	0	NA
11000	2000	1	NA	NA	NA	357022	0	0	0	NA
11000	2000	1	4000	7	NA	357023	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	357024	0	0	0	NA
11000	2000	1	NA	NA	NA	357025	0	0	0	NA
11000	2000	1	5000	7	NA	357031	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	357032	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	357033	0	0	0	NA
11000	2000	1	NA	NA	NA	357034	0	0	0	NA
11000	2000	1	NA	NA	NA	357035	0	0	0	NA
11000	2000	1	5000	7	NA	357041	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	357042	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	357043	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	357044	0	0	0	NA
11000	2000	1	NA	NA	NA	357045	0	0	0	NA
11000	2000	1	4000	7	NA	357051	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	357052	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	357053	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	357054	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	357055	0	0	0	NA
11000	2000	1	4000	7	NA	357511	400	400.000000005	400	400.00000001
11000	2000	1	5000	7	NA	357512	300	300.000000005	300	300.00000001
11000	2000	1	NA	NA	NA	357513	0	0	0	NA
11000	2000	1	5000	7	NA	357514	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	357515	0	0	0	NA
11000	2000	1	5000	7	NA	357521	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	357522	0	0	0	NA
11000	2000	1	NA	NA	NA	357523	0	0	0	NA
11000	2000	1	NA	NA	NA	357524	0	0	0	NA
11000	2000	1	NA	NA	NA	357525	0	0	0	NA
11000	2000	1	4000	7	NA	357531	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	357532	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	357533	0	0	0	NA
11000	2000	1	NA	NA	NA	357534	0	0	0	NA
11000	2000	1	NA	NA	NA	357535	0	0	0	NA
11000	2000	1	NA	NA	NA	357541	0	0	0	NA
11000	2000	1	NA	NA	NA	357542	0	0	0	NA
11000	2000	1	NA	NA	NA	357543	0	0	0	NA
11000	2000	1	NA	NA	NA	357544	0	0	0	NA
11000	2000	1	NA	NA	NA	357545	0	0	0	NA
11000	2000	1	NA	NA	NA	357551	0	0	0	NA
11000	2000	1	NA	NA	NA	357552	0	0	0	NA
11000	2000	1	NA	NA	NA	357553	0	0	0	NA
11000	2000	1	4000	7	NA	357554	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	357555	0	0	0	NA
11000	2000	1	5000	7	NA	358011	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	358012	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	358013	0	0	0	NA
11000	2000	1	4000	7	NA	358014	400	400.000000005	400	400.00000001
11000	2000	1	4000	7	NA	358015	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	358021	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	358022	0	0	0	NA
11000	2000	1	NA	NA	NA	358023	0	0	0	NA
11000	2000	1	5000	87	NA	358024	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	358025	0	0	0	NA
11000	2000	1	NA	NA	NA	358031	0	0	0	NA
11000	2000	1	NA	NA	NA	358032	0	0	0	NA
11000	2000	1	NA	NA	NA	358033	0	0	0	NA
11000	2000	1	NA	NA	NA	358034	0	0	0	NA
11000	2000	1	NA	NA	NA	358035	0	0	0	NA
11000	2000	1	NA	NA	NA	358041	0	0	0	NA
11000	2000	1	NA	NA	NA	358042	0	0	0	NA
11000	2000	1	5000	7	NA	358043	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	358044	0	0	0	NA
11000	2000	1	NA	NA	NA	358045	0	0	0	NA
11000	2000	1	NA	NA	NA	358051	0	0	0	NA
11000	2000	1	NA	NA	NA	358052	0	0	0	NA
11000	2000	1	NA	NA	NA	358053	0	0	0	NA
11000	2000	1	NA	NA	NA	358054	0	0	0	NA
11000	2000	1	4000	7	NA	358055	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	405011	0	0	0	NA
11000	2000	1	5000	6	NA	405012	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	405013	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405014	0	0	0	NA
11000	2000	1	4000	7	NA	405015	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405021	0	0	0	NA
11000	2000	1	NA	NA	NA	405022	0	0	0	NA
11000	2000	1	5000	87	NA	405023	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405024	0	0	0	NA
11000	2000	1	NA	NA	NA	405025	0	0	0	NA
11000	2000	1	NA	NA	NA	405031	0	0	0	NA
11000	2000	1	NA	NA	NA	405032	0	0	0	NA
11000	2000	1	5000	14	NA	405033	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405034	0	0	0	NA
11000	2000	1	NA	NA	NA	405035	0	0	0	NA
11000	2000	1	NA	NA	NA	405041	0	0	0	NA
11000	2000	1	NA	NA	NA	405042	0	0	0	NA
11000	2000	1	4000	7	NA	405043	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405044	0	0	0	NA
11000	2000	1	NA	NA	NA	405045	0	0	0	NA
11000	2000	1	5000	16	NA	405051	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405052	0	0	0	NA
11000	2000	1	NA	NA	NA	405053	0	0	0	NA
11000	2000	1	NA	NA	NA	405054	0	0	0	NA
11000	2000	1	4000	7	NA	405055	100	100.000000005	100	100.00000001
11000	2000	1	5000	31	NA	405511	100	100.000000005	100	100.00000001
11000	2000	1	5000	14	NA	405512	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405513	0	0	0	NA
11000	2000	1	NA	NA	NA	405514	0	0	0	NA
11000	2000	1	NA	NA	NA	405515	0	0	0	NA
11000	2000	1	4000	7	NA	405521	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	405522	100	100.000000005	100	100.00000001
11000	2000	1	4000	16	NA	405522	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405523	0	0	0	NA
11000	2000	1	NA	NA	NA	405524	0	0	0	NA
11000	2000	1	NA	NA	NA	405525	0	0	0	NA
11000	2000	1	4000	7	NA	405531	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	405532	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405533	0	0	0	NA
11000	2000	1	NA	NA	NA	405534	0	0	0	NA
11000	2000	1	4000	7	NA	405535	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	405541	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	405542	0	0	0	NA
11000	2000	1	NA	NA	NA	405543	0	0	0	NA
11000	2000	1	NA	NA	NA	405544	0	0	0	NA
11000	2000	1	NA	NA	NA	405545	0	0	0	NA
11000	2000	1	4000	7	NA	405551	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	405552	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	405553	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	405554	600	600.000000005	600	600.00000001
11000	2000	1	4000	7	NA	405555	400	400.000000005	400	400.00000001
11000	2000	1	4000	7	NA	406011	500	500.000000005	500	500.00000001
11000	2000	1	4000	7	NA	406012	500	500.000000005	500	500.00000001
11000	2000	1	4000	7	NA	406013	100	100.000000005	100	100.00000001
11000	2000	1	5000	7	NA	406014	200	200.000000005	200	200.00000001
11000	2000	1	5000	7	NA	406015	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	406021	0	0	0	NA
11000	2000	1	NA	NA	NA	406022	0	0	0	NA
11000	2000	1	NA	NA	NA	406023	0	0	0	NA
11000	2000	1	NA	NA	NA	406024	0	0	0	NA
11000	2000	1	NA	NA	NA	406025	0	0	0	NA
11000	2000	1	NA	NA	NA	406031	0	0	0	NA
11000	2000	1	NA	NA	NA	406032	0	0	0	NA
11000	2000	1	NA	NA	NA	406033	0	0	0	NA
11000	2000	1	NA	NA	NA	406034	0	0	0	NA
11000	2000	1	NA	NA	NA	406035	0	0	0	NA
11000	2000	1	NA	NA	NA	406041	0	0	0	NA
11000	2000	1	NA	NA	NA	406042	0	0	0	NA
11000	2000	1	NA	NA	NA	406043	0	0	0	NA
11000	2000	1	NA	NA	NA	406044	0	0	0	NA
11000	2000	1	NA	NA	NA	406045	0	0	0	NA
11000	2000	1	NA	NA	NA	406051	0	0	0	NA
11000	2000	1	NA	NA	NA	406052	0	0	0	NA
11000	2000	1	4000	7	NA	406053	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	406054	0	0	0	NA
11000	2000	1	NA	NA	NA	406055	0	0	0	NA
11000	2000	1	NA	NA	NA	406511	0	0	0	NA
11000	2000	1	NA	NA	NA	406512	0	0	0	NA
11000	2000	1	NA	NA	NA	406513	0	0	0	NA
11000	2000	1	NA	NA	NA	406514	0	0	0	NA
11000	2000	1	NA	NA	NA	406515	0	0	0	NA
11000	2000	1	NA	NA	NA	406521	0	0	0	NA
11000	2000	1	NA	NA	NA	406522	0	0	0	NA
11000	2000	1	NA	NA	NA	406523	0	0	0	NA
11000	2000	1	5000	7	NA	406524	100	100.000000005	100	100.00000001
11000	2000	1	5000	7	NA	406525	100	100.000000005	100	100.00000001
11000	2000	1	5000	7	NA	406531	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	406532	0	0	0	NA
11000	2000	1	NA	NA	NA	406533	0	0	0	NA
11000	2000	1	NA	NA	NA	406534	0	0	0	NA
11000	2000	1	5000	39	NA	406535	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	406541	0	0	0	NA
11000	2000	1	NA	NA	NA	406542	0	0	0	NA
11000	2000	1	NA	NA	NA	406543	0	0	0	NA
11000	2000	1	NA	NA	NA	406544	0	0	0	NA
11000	2000	1	NA	NA	NA	406545	0	0	0	NA
11000	2000	1	NA	NA	NA	406551	0	0	0	NA
11000	2000	1	5000	16	NA	406552	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	406553	0	0	0	NA
11000	2000	1	NA	NA	NA	406554	0	0	0	NA
11000	2000	1	NA	NA	NA	406555	0	0	0	NA
11000	2000	1	5000	7	NA	407011	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	407012	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407013	0	0	0	NA
11000	2000	1	NA	NA	NA	407014	0	0	0	NA
11000	2000	1	NA	NA	NA	407015	0	0	0	NA
11000	2000	1	5000	7	NA	407021	100	100.000000005	100	100.00000001
11000	2000	1	5000	16	NA	407022	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	407023	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407024	0	0	0	NA
11000	2000	1	NA	NA	NA	407025	0	0	0	NA
11000	2000	1	4000	7	NA	407031	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	407032	0	0	0	NA
11000	2000	1	NA	NA	NA	407033	0	0	0	NA
11000	2000	1	5000	16	NA	407034	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407035	0	0	0	NA
11000	2000	1	NA	NA	NA	407041	0	0	0	NA
11000	2000	1	5000	16	NA	407042	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407043	0	0	0	NA
11000	2000	1	NA	NA	NA	407044	0	0	0	NA
11000	2000	1	NA	NA	NA	407045	0	0	0	NA
11000	2000	1	5000	7	NA	407051	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407052	0	0	0	NA
11000	2000	1	5000	7	NA	407053	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	407054	200	200.000000005	200	200.00000001
11000	2000	1	NA	NA	NA	407055	0	0	0	NA
11000	2000	1	NA	NA	NA	407511	0	0	0	NA
11000	2000	1	NA	NA	NA	407512	0	0	0	NA
11000	2000	1	4000	7	NA	407513	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	407514	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	407515	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407521	0	0	0	NA
11000	2000	1	NA	NA	NA	407522	0	0	0	NA
11000	2000	1	NA	NA	NA	407523	0	0	0	NA
11000	2000	1	4000	7	NA	407524	700	700.000000005	700	700.00000001
11000	2000	1	4000	7	NA	407525	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407531	0	0	0	NA
11000	2000	1	NA	NA	NA	407532	0	0	0	NA
11000	2000	1	NA	NA	NA	407533	0	0	0	NA
11000	2000	1	4000	7	NA	407534	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	407535	100	100.000000005	100	100.00000001
11000	2000	1	5000	31	NA	407541	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407542	0	0	0	NA
11000	2000	1	NA	NA	NA	407543	0	0	0	NA
11000	2000	1	5000	7	NA	407544	200	200.000000005	200	200.00000001
11000	2000	1	5000	7	NA	407545	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	407551	200	200.000000005	200	200.00000001
11000	2000	1	5000	7	NA	407552	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	407553	0	0	0	NA
11000	2000	1	NA	NA	NA	407554	0	0	0	NA
11000	2000	1	5000	14	NA	407555	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	408011	0	0	0	NA
11000	2000	1	NA	NA	NA	408012	0	0	0	NA
11000	2000	1	4000	7	NA	408013	700	700.000000005	700	700.00000001
11000	2000	1	4000	16	NA	408013	100	100.000000005	100	100.00000001
11000	2000	1	5000	16	NA	408014	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	408015	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	408021	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	408022	0	0	0	NA
11000	2000	1	4000	7	NA	408023	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	408024	600	600.000000005	600	600.00000001
11000	2000	1	NA	NA	NA	408025	0	0	0	NA
11000	2000	1	4000	7	NA	408031	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	408032	200	200.000000005	200	200.00000001
11000	2000	1	4000	7	NA	408033	900	900.000000005	900	900.00000001
11000	2000	1	4000	7	NA	408034	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	408035	800	800.000000005	800	800.00000001
11000	2000	1	NA	NA	NA	408041	0	0	0	NA
11000	2000	1	4000	7	NA	408042	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	408043	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	408044	300	300.000000005	300	300.00000001
11000	2000	1	4000	7	NA	408045	600	600.000000005	600	600.00000001
11000	2000	1	4000	16	NA	408045	100	100.000000005	100	100.00000001
11000	2000	1	NA	NA	NA	408051	0	0	0	NA
11000	2000	1	NA	NA	NA	408052	0	0	0	NA
11000	2000	1	4000	7	NA	408053	100	100.000000005	100	100.00000001
11000	2000	1	4000	7	NA	408054	800	800.000000005	800	800.00000001
11000	2000	1	4000	87	NA	408054	100	100.000000005	100	100.00000001
11000	2000	1	3000	7	NA	408055	800	800.000000005	800	800.00000001
11000	2000	1	3000	16	NA	408055	100	100.000000005	100	100.00000001
2001	2001	1	5000	7	NA	1	12575.2053801004	12575.2053801318	12575.2053801004	12575.2053801632
2002	2001	1	5000	7	NA	1	3143.80134502509	3143.80134505653	3143.80134502509	3143.80134508797
2002	2001	1	5000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2003	2001	1	5000	7	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2003	2001	1	5000	14	NA	1	9431.40403507528	9431.40403510672	9431.40403507528	9431.40403513816
2003	2001	1	5000	16	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2004	2001	1	5000	14	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2004	2001	1	5000	16	NA	1	2515.04107602007	2515.04107605151	2515.04107602007	2515.04107608295
2005	2001	1	5000	7	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2005	2001	1	5000	14	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2005	2001	1	5000	27	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2006	2001	1	5000	7	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2006	2001	1	5000	16	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2007	2001	1	5000	7	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2008	2001	1	5000	7	NA	1	12575.2053801004	12575.2053801318	12575.2053801004	12575.2053801632
2008	2001	1	5000	14	NA	1	16976.5272631355	16976.5272631669	16976.5272631355	16976.5272631984
2009	2001	1	5000	7	NA	1	15090.2464561204	15090.2464561519	15090.2464561205	15090.2464561833
2010	2001	1	5000	6	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2011	2001	1	5000	7	NA	1	14461.4861871154	14461.4861871469	14461.4861871154	14461.4861871783
2012	2001	1	5000	7	NA	1	4401.32188303513	4401.32188306657	4401.32188303513	4401.32188309801
2013	2001	1	NA	NA	NA	1	0	0	0	NA
2016	2001	1	5000	7	NA	1	6287.60269005019	6287.60269008163	6287.60269005019	6287.60269011306
2016	2001	1	5000	27	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2017	2001	1	5000	16	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2018	2001	1	3000	7	NA	1	1100.33047075878	1100.33047076664	1100.33047075878	1100.3304707745
2018	2001	1	3000	14	NA	1	1571.90067251255	1571.90067252041	1571.90067251255	1571.90067252827
2018	2001	1	3000	16	NA	1	785.950336256273	785.950336264133	785.950336256273	785.950336271992
2018	2001	1	5000	7	NA	1	44013.2188303513	44013.2188303827	44013.2188303513	44013.2188304142
2018	2001	1	5000	14	NA	1	94314.0403507528	94314.0403507843	94314.0403507528	94314.0403508158
2018	2001	1	5000	16	NA	1	94314.0403507528	94314.0403507843	94314.0403507528	94314.0403508158
2018	2001	1	5000	40	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2019	2001	1	5000	16	NA	1	8173.88349706524	8173.88349709668	8173.88349706524	8173.88349712812
2019	2001	1	5000	87	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2020	2001	1	5000	7	NA	1	5658.84242104517	5658.84242107661	5658.84242104517	5658.84242110805
2021	2001	1	5000	7	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2021	2001	1	5000	14	NA	1	2515.04107602007	2515.04107605151	2515.04107602007	2515.04107608295
2022	2001	1	5000	7	NA	1	4401.32188303513	4401.32188306657	4401.32188303513	4401.32188309801
2022	2001	1	5000	87	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2023	2001	1	5000	7	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2023	2001	1	5000	14	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2024	2001	1	5000	7	NA	1	4401.32188303513	4401.32188306657	4401.32188303513	4401.32188309801
2024	2001	1	5000	87	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2025	2001	1	5000	7	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2025	2001	1	5000	14	NA	1	3143.80134502509	3143.80134505653	3143.80134502509	3143.80134508797
2026	2001	1	5000	7	NA	1	3772.56161403011	3772.56161406155	3772.56161403011	3772.56161409299
2026	2001	1	5000	16	NA	1	5030.08215204015	5030.08215207159	5030.08215204015	5030.08215210303
2027	2001	1	5000	7	NA	1	2515.04107602007	2515.04107605151	2515.04107602007	2515.04107608295
2027	2001	1	5000	16	NA	1	25150.4107602007	25150.4107602322	25150.4107602007	25150.4107602636
2028	2001	1	NA	NA	NA	1	0	0	0	NA
2029	2001	1	5000	7	NA	1	3143.80134502509	3143.80134505653	3143.80134502509	3143.80134508797
2029	2001	1	5000	16	NA	1	6287.60269005019	6287.60269008163	6287.60269005019	6287.60269011306
2030	2001	1	3000	16	NA	1	314.380134502509	314.380134510369	314.380134502509	314.380134518228
2030	2001	1	5000	7	NA	1	1886.28080701506	1886.28080704649	1886.28080701506	1886.28080707793
2030	2001	1	5000	14	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2030	2001	1	5000	16	NA	1	3143.80134502509	3143.80134505653	3143.80134502509	3143.80134508797
2031	2001	1	5000	7	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2032	2001	1	5000	14	NA	1	10688.9245730853	10688.9245731168	10688.9245730853	10688.9245731482
2033	2001	1	5000	7	NA	1	3143.80134502509	3143.80134505653	3143.80134502509	3143.80134508797
2033	2001	1	5000	14	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2033	2001	1	5000	16	NA	1	60989.7460934868	60989.7460935182	60989.7460934868	60989.7460935496
2034	2001	1	5000	87	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2035	2001	1	5000	7	NA	1	4401.32188303513	4401.32188306657	4401.32188303513	4401.32188309801
2035	2001	1	5000	87	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2036	2001	1	5000	7	NA	1	10688.9245730853	10688.9245731168	10688.9245730853	10688.9245731482
2036	2001	1	5000	27	NA	1	1257.52053801004	1257.52053804148	1257.52053801004	1257.52053807291
2037	2001	1	5000	7	NA	1	2515.04107602007	2515.04107605151	2515.04107602007	2515.04107608295
2038	2001	1	5000	7	NA	1	628.760269005019	628.760269036457	628.760269005019	628.760269067895
2039	2001	1	NA	NA	NA	1	0	0	0	NA
2040	2001	1	NA	NA	NA	1	0	0	0	NA
2041	2001	1	5000	16	NA	1	6287.60269005019	6287.60269008163	6287.60269005019	6287.60269011306
